Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
7/9/1979,287.9,175.5,"63,193.00",130.7,335.6,483.7,"2,328.70",4549.32,2834.14,977.9,"181,342.10","1,107.00","5,871.20",12613005.94,6717.24,"138,313.40",28341.8,245.8,258.2
7/10/1979,290.5,176.6,"63,110.60",130.7,336.1,482.3,"2,307.20",4549.32,2834.14,968.5,"179,607.40","1,096.40","5,815.10",12613005.94,6717.24,"136,990.30",28341.8,244.7,257.5
7/11/1979,290.3,175.8,"63,196.60",130,336.9,481.3,"2,300.80",4549.32,2834.14,965.9,"179,111.20","1,093.40","5,799.00",12613005.94,6717.24,"136,611.80",28341.8,245.8,258.6
7/12/1979,290.8,176.1,"63,164.40",130.5,336.9,481.2,"2,306.80",4549.32,2834.14,968.4,"179,574.90","1,096.20","5,814.00",12613005.94,6717.24,"136,965.50",28341.8,246,258.7
7/13/1979,287.5,174.1,"62,730.70",129,335.2,476.5,"2,288.60",4549.32,2834.14,960.7,"178,157.80","1,087.60","5,768.10",12613005.94,6717.24,"135,884.70",28341.8,243,255.5
7/16/1979,292.8,176.9,"63,167.00",130.6,337.7,479.6,"2,297.40",4549.32,2834.14,973.5,"182,092.50","1,100.90","5,848.80",12613005.94,6717.24,"136,407.40",28341.8,246,258.2
7/17/1979,296.3,178.2,"64,137.30",130.5,343.8,484.4,"2,307.70",4549.32,2834.14,977.9,"182,913.60","1,105.80","5,875.20",12613005.94,6717.24,"137,022.50",28341.8,249.4,262.8
7/18/1979,302.2,181.1,"64,895.20",132.7,353.6,495.2,"2,358.60",4549.32,2834.14,999.1,"186,882.00","1,129.80","6,002.60",12613005.94,6717.24,"139,995.30",28341.8,256.8,268.9
7/19/1979,299.2,179.5,"64,755.70",130.4,349.5,490.6,"2,344.40",4549.32,2834.14,979.8,"183,278.20","1,108.00","5,886.90",12613005.94,6717.24,"137,295.60",28341.8,251.8,265.5
7/20/1979,298.8,180.5,"64,874.20",131.4,347.5,491.2,"2,353.50",4549.32,2834.14,983.6,"183,985.40","1,112.30","5,909.60",12613005.94,6717.24,"137,825.40",28341.8,252.1,265
7/23/1979,304.9,183.3,"65,495.30",132.5,352.9,495.3,"2,365.20",4549.32,2834.14,"1,015.70","189,692.30","1,149.00","6,068.00",12613005.94,6717.24,"138,444.30",28341.8,254.1,268
7/24/1979,305.3,183.3,"65,716.20",131.3,357,501,"2,362.50",4549.32,2834.14,"1,015.10","189,568.60","1,148.20","6,064.10",12613005.94,6717.24,"138,354.00",28341.8,257.1,269.7
7/25/1979,303.4,182.7,"65,194.30",130.7,353.1,497.3,"2,339.00",4549.32,2834.14,"1,005.00","187,686.40","1,136.80","6,003.90",12613005.94,6717.24,"136,980.30",28341.8,253.9,266.9
7/26/1979,305.2,183.9,"65,100.50",131,354.3,498.2,"2,331.00",4549.32,2834.14,"1,001.60","187,042.00","1,132.90","5,983.30",12613005.94,6717.24,"136,510.00",28341.8,254.1,267
7/27/1979,305.8,184.6,"65,782.60",132.3,357.4,502.6,"2,367.30",4549.32,2834.14,"1,017.10","189,950.40","1,150.50","6,076.30",12613005.94,6717.24,"138,632.60",28341.8,256.6,269.9
7/30/1979,301.4,182.4,"66,160.20",130.3,355.6,505.3,"2,359.40",4549.32,2834.14,"1,025.70","190,251.60","1,158.60","6,161.80",12613005.94,6717.24,"138,179.80",28341.8,255.9,269.4
7/31/1979,296.5,179.7,"63,972.90",131.9,345.2,490.6,"2,354.10",4549.32,2834.14,"1,023.30","189,817.00","1,156.00","6,147.70",12613005.94,6717.24,"145,048.80",28341.8,248.8,262.8
8/1/1979,290.1,175.6,"62,918.90",127.8,341,482.7,"2,297.70",4549.32,2834.14,998.8,"185,263.00","1,128.20","6,000.20",12613005.94,6717.24,"141,568.90",28341.8,243,257.6
8/2/1979,291.5,176.3,"63,431.70",128.5,344.5,485.8,"2,315.20",4549.32,2834.14,"1,006.40","186,677.70","1,136.90","6,046.00",12613005.94,6717.24,"142,649.90",28341.8,245.5,258.8
8/3/1979,286.5,173.6,"62,575.10",126.2,338.7,478.9,"2,278.10",4549.32,2834.14,990.3,"183,689.20","1,118.70","5,949.20",12613005.94,6717.24,"140,366.30",28341.8,244.3,255.3
8/6/1979,282.7,171.1,"62,104.30",126.3,337.2,475.6,"2,298.30",4549.32,2834.14,998.5,"185,223.50","1,102.40","5,998.90",12613005.94,6717.24,"141,538.70",28341.8,244.1,255
8/7/1979,285.1,172.7,"61,136.20",128.5,331.2,468.7,"2,282.60",4549.32,2834.14,992.2,"184,045.40","1,095.40","5,960.80",12613005.94,6717.24,"140,638.50",28341.8,237.9,249.6
8/8/1979,289,175,"62,137.00",130.4,336,476.2,"2,322.30",4549.32,2834.14,"1,009.50","187,253.20","1,114.50","6,064.70",12613005.94,6717.24,"143,089.70",28341.8,240.7,254.3
8/9/1979,297.1,179.4,"63,273.30",132.9,343.4,483.5,"2,346.50",4549.32,2834.14,"1,020.00","189,197.80","1,126.00","6,127.70",12613005.94,6717.24,"144,575.70",28341.8,245.2,257.6
8/10/1979,303.8,183.5,"65,453.40",135.2,355.2,498.8,"2,416.10",4549.32,2834.14,"1,050.20","194,809.90","1,159.40","6,309.40",12613005.94,6717.24,"148,864.20",28341.8,253.2,268.2
8/13/1979,298.8,180.6,"65,892.90",133.6,356.4,502.5,"2,437.20",4549.32,2834.14,"1,029.50","190,062.60","1,162.80","6,222.10",12613005.94,6717.24,"150,173.00",28341.8,255.3,269.3
8/14/1979,292,176.8,"63,535.90",130.8,343.5,485.4,"2,352.60",4549.32,2834.14,993.7,"183,453.30","1,122.40","6,005.70",12613005.94,6717.24,"144,950.80",28341.8,244.4,259.7
8/15/1979,301.9,182.8,"65,116.20",135.2,351.8,498.2,"2,409.80",4549.32,2834.14,"1,017.90","187,919.30","1,149.70","6,151.90",12613005.94,6717.24,"148,479.50",28341.8,251.9,265.8
8/16/1979,297.9,180.3,"64,350.70",134.1,347,491.1,"2,391.40",4549.32,2834.14,"1,010.10","186,480.20","1,140.90","6,104.80",12613005.94,6717.24,"147,342.50",28341.8,249.4,264.1
8/17/1979,300.6,182,"64,911.40",135.5,349.3,495.6,"2,413.50",4549.32,2834.14,"1,019.50","188,202.60","1,151.40","6,161.20",12613005.94,6717.24,"148,703.40",28341.8,249.5,264.8
8/20/1979,298.8,180.9,"65,015.90",134.5,349.7,496.7,"2,412.20",4549.32,2834.14,"1,019.00","188,115.40","1,128.00","6,158.30",12613005.94,6717.24,"148,634.40",28341.8,249,265.5
8/21/1979,300.5,182,"65,064.10",135.9,348,495.6,"2,421.60",4549.32,2834.14,"1,022.90","188,841.20","1,132.40","6,182.10",12613005.94,6717.24,"149,207.90",28341.8,250.7,265.2
8/22/1979,311,188.2,"68,363.00",140.2,363.2,516.7,"2,516.30",4549.32,2834.14,"1,062.90","196,223.40","1,176.60","6,423.80",12613005.94,6717.24,"155,040.80",28341.8,260.7,276.5
8/23/1979,310.1,187.5,"67,814.10",139.4,360.6,512.9,"2,494.20",4549.32,2834.14,"1,053.60","194,500.30","1,166.30","6,367.40",12613005.94,6717.24,"153,679.30",28341.8,259.4,274.7
8/24/1979,314.8,190.3,"69,005.80",140.9,367.1,520.6,"2,524.90",4549.32,2834.14,"1,051.10","196,687.90","1,180.70","6,418.00",12613005.94,6717.24,"155,581.40",28341.8,261.8,279.1
8/27/1979,314.8,190.3,"69,005.80",140.9,367.1,520.6,"2,524.90",4549.32,2834.14,"1,051.10","196,687.90","1,187.80","6,418.00",12613005.94,6717.24,"155,581.40",28341.8,261.8,279.1
8/28/1979,316.8,191.7,"69,720.10",140.8,369.3,524.7,"2,519.10",4549.32,2834.14,"1,048.60","196,219.80","1,185.00","6,402.70",12613005.94,6717.24,"155,211.20",28341.8,264.1,280.7
8/29/1979,315.2,190.7,"69,669.40",139.9,368.3,522.2,"2,497.10",4549.32,2834.14,"1,039.50","194,508.60","1,174.60","6,346.90",12613005.94,6717.24,"153,857.60",28341.8,262.1,279.1
8/30/1979,319.2,193.3,"70,216.90",142.1,373.3,528.8,"2,542.20",4549.32,2834.14,"1,058.20","198,017.20","1,195.80","6,461.40",12613005.94,6717.24,"156,632.90",28341.8,266.4,282.9
8/31/1979,315.1,190.4,"69,957.50",139.9,370.4,526.4,"2,527.70",4549.32,2834.14,"1,052.20","196,888.00","1,189.00","6,424.50",12613005.94,6717.24,"153,643.90",28341.8,265.4,281.6
9/3/1979,322.9,195.2,"70,663.60",143.6,372.2,529.4,"2,545.30",4549.32,2834.14,"1,072.40","199,562.50","1,210.20","6,482.60",12613005.94,6717.24,"154,726.90",28341.8,267,283.5
9/4/1979,325,196.3,"71,652.30",145.2,378.4,536.7,"2,594.10",4549.32,2834.14,"1,092.90","203,376.80","1,233.30","6,606.50",12613005.94,6717.24,"157,684.20",28341.8,270.3,287.3
9/5/1979,329,198.6,"72,842.20",146.7,384.5,544.3,"2,629.20",4549.32,2834.14,"1,107.70","206,129.50","1,250.00","6,695.90",12613005.94,6717.24,"159,818.40",28341.8,274.4,291.7
9/6/1979,335.5,201.8,"75,211.00",149.3,397.7,558.8,"2,717.50",4549.32,2834.14,"1,144.90","213,047.40","1,291.90","6,920.60",12613005.94,6717.24,"165,182.10",28341.8,283.6,301.8
9/7/1979,329.2,197.7,"73,062.70",146.3,386.1,538.6,"2,637.20",4549.32,2834.14,"1,111.00","206,753.50","1,253.80","6,716.20",12613005.94,6717.24,"160,302.20",28341.8,275.6,292.9
9/10/1979,336.3,201.8,"74,343.60",149.8,391.3,547.6,"2,684.60",4549.32,2834.14,"1,129.60","210,259.30","1,276.40","7,131.00",12613005.94,6717.24,"163,194.60",28341.8,280.8,298.1
9/11/1979,339.5,204.1,"75,034.60",151.5,393.1,553.1,"2,708.40",4549.32,2834.14,"1,139.50","212,106.80","1,287.60","7,193.60",12613005.94,6717.24,"164,628.50",28341.8,282.3,300.2
9/12/1979,337.1,202.6,"74,928.00",151.7,391.6,549.4,"2,718.20",4549.32,2834.14,"1,143.60","212,877.30","1,292.30","7,219.80",12613005.94,6717.24,"165,226.60",28341.8,281.4,298.8
9/13/1979,333,200.5,"74,863.20",151.1,389.2,547.7,"2,722.70",4549.32,2834.14,"1,145.60","213,232.80","1,294.40","7,231.80",12613005.94,6717.24,"165,502.50",28341.8,280.3,298.2
9/14/1979,345.8,208.3,"77,158.80",159.5,401.7,564.7,"2,801.70",4549.32,2834.14,"1,202.00","223,744.60","1,358.30","7,588.30",12613005.94,6717.24,"173,661.30",28341.8,289.4,309.3
9/17/1979,351.8,211.6,"78,404.30",163.5,407.8,572.5,"2,875.40",4549.32,2834.14,"1,173.60","219,189.60","1,325.20","7,069.40",12613005.94,6717.24,"177,565.10",28341.8,289.3,312.4
9/18/1979,375.8,226,"83,085.70",174.4,432.6,604.5,"3,040.20",4549.32,2834.14,"1,241.10","231,795.40","1,401.40","7,476.00",12613005.94,6717.24,"187,777.00",28341.8,309.4,331.8
9/19/1979,369,221.7,"84,013.10",172,437.8,610.2,"3,090.10",4549.32,2834.14,"1,261.50","235,604.60","1,424.50","7,598.90",12613005.94,6717.24,"190,862.80",28341.8,312.2,334.8
9/20/1979,380,225.5,"82,666.80",175.8,438.2,593.5,"3,063.00",4549.32,2834.14,"1,250.40","233,533.60","1,411.90","7,532.10",12613005.94,6717.24,"189,185.10",28341.8,310,333.4
9/21/1979,369,218.7,"82,970.40",170.6,435.7,586.2,"3,040.70",4549.32,2834.14,"1,241.30","231,834.20","1,401.70","7,477.20",12613005.94,6717.24,"187,808.50",28341.8,311.2,330.6
9/24/1979,380.4,225.8,"84,025.40",176.4,440,594.7,"3,090.10",4549.32,2834.14,"1,267.20","235,620.70","1,429.70","7,655.40",12613005.94,6717.24,"190,394.50",28341.8,312.4,334
9/25/1979,376.7,223.7,"83,744.30",174.5,439.2,591.8,"3,072.20",4549.32,2834.14,"1,262.90","234,832.30","1,424.90","7,629.70",12613005.94,6717.24,"189,757.50",28341.8,311.5,334.3
9/26/1979,373.8,221.4,"81,538.70",170.8,432.4,586.2,"2,988.20",4549.32,2834.14,"1,228.40","228,410.10","1,386.00","7,421.10",12613005.94,6717.24,"184,567.90",28341.8,305.5,327.2
9/27/1979,395.5,232.7,"86,286.80",179.5,448.9,601,"3,091.60",4549.32,2834.14,"1,270.90","236,309.20","1,433.90","7,677.70",12613005.94,6717.24,"190,950.90",28341.8,318.2,342.3
9/28/1979,397.3,233.2,"89,088.50",180.4,460.7,616.5,"3,190.30",4549.32,2834.14,"1,306.80","242,994.80","1,474.40","7,894.90",12613005.94,6717.24,"191,720.60",28341.8,327.2,351.7
10/1/1979,414.8,243.3,"89,971.80",189.1,463.7,618.3,"3,220.00",4549.32,2834.14,"1,329.50","249,698.90","1,504.40","8,113.90",12613005.94,6717.24,"193,719.40",28341.8,329.5,353.5
10/2/1979,426,251.7,"98,479.70",194.4,507,683.1,"3,530.10",4549.32,2834.14,"1,456.00","273,449.40","1,647.50","8,885.60",12613005.94,6717.24,"212,145.20",28341.8,362,388.3
10/3/1979,402,238,"93,915.80",184.1,486.3,662.7,"3,392.30",4549.32,2834.14,"1,399.20","262,772.60","1,583.20","8,538.70",12613005.94,6717.24,"203,862.10",28341.8,346.7,371.9
10/4/1979,384,227.8,"88,097.60",175.5,459.5,625.8,"3,191.90",4549.32,2834.14,"1,316.50","247,250.30","1,489.60","8,034.30",12613005.94,6717.24,"191,819.70",28341.8,325.5,350.1
10/5/1979,385,228.5,"82,378.00",176.5,428.6,580.4,"2,981.60",4549.32,2834.14,"1,229.80","230,961.70","1,391.50","7,505.00",12613005.94,6717.24,"179,182.80",28341.8,304.4,326.6
10/8/1979,372,224.1,"85,050.00",173.7,439.1,609.5,"3,097.70",4549.32,2834.14,"1,270.00","235,360.60","1,437.10","7,664.20",12613005.94,6717.24,"187,099.00",28341.8,312.9,336.3
10/9/1979,385.8,233,"85,177.10",179,441.5,612.6,"3,082.00",4549.32,2834.14,"1,262.80","234,018.30","1,429.00","7,620.50",12613005.94,6717.24,"186,031.90",28341.8,309.8,335.4
10/10/1979,413,247.5,"92,305.80",190.3,480,659.1,"3,322.80",4549.32,2834.14,"1,361.50","252,308.80","1,540.60","8,216.10",12613005.94,6717.24,"200,571.90",28341.8,337.7,363.9
10/11/1979,401.5,241.1,"90,552.20",185.5,469.9,647.3,"3,256.40",4549.32,2834.14,"1,334.30","247,262.80","1,509.80","8,051.80",12613005.94,6717.24,"196,560.60",28341.8,331.2,357.4
10/12/1979,395,237.4,"88,219.70",182.9,455,629.1,"3,162.80",4549.32,2834.14,"1,295.90","240,158.60","1,466.40","7,820.40",12613005.94,6717.24,"190,913.20",28341.8,321.1,347.2
10/15/1979,402.9,242.7,"92,023.70",186.8,470.9,653.5,"3,288.70",4549.32,2834.14,"1,347.80","250,415.90","1,520.70","8,146.40",12613005.94,6717.24,"197,737.10",28341.8,331.8,359.5
10/16/1979,394.3,238,"92,475.90",183.1,468,652.1,"3,262.30",4549.32,2834.14,"1,342.20","249,379.50","1,514.40","8,112.70",12613005.94,6717.24,"196,918.70",28341.8,330,358.5
10/17/1979,386,233.3,"90,520.30",180,454.1,637.7,"3,174.30",4549.32,2834.14,"1,306.00","242,648.40","1,473.50","7,893.70",12613005.94,6717.24,"191,603.60",28341.8,320.3,348.7
10/18/1979,380.5,229.4,"88,734.10",176.8,450.6,626,"3,127.20",4549.32,2834.14,"1,286.60","239,049.70","1,451.70","7,776.70",12613005.94,6717.24,"188,761.90",28341.8,315.5,343.5
10/19/1979,393,236.9,"89,644.50",182.4,458.8,638.5,"3,178.30",4549.32,2834.14,"1,307.70","242,960.10","1,475.40","7,903.90",12613005.94,6717.24,"191,849.70",28341.8,320.9,349.2
10/22/1979,392,236.9,"92,412.10",182.4,467.4,658.7,"3,265.90",4549.32,2834.14,"1,334.00","247,843.00","1,503.30","8,062.70",12613005.94,6717.24,"195,705.40",28341.8,327.5,356.2
10/23/1979,385,233.4,"91,351.00",182.2,459.6,649.4,"3,229.50",4549.32,2834.14,"1,329.90","247,088.00","1,498.70","8,038.20",12613005.94,6717.24,"195,109.30",28341.8,325.1,350.6
10/24/1979,395,239,"91,215.10",187.1,460,645.4,"3,210.30",4549.32,2834.14,"1,336.00","248,215.80","1,505.50","8,074.80",12613005.94,6717.24,"195,999.80",28341.8,321.1,351.3
10/25/1979,391.8,236.8,"91,551.50",185.4,461,648.5,"3,225.40",4549.32,2834.14,"1,342.30","249,383.00","1,512.60","8,112.80",12613005.94,6717.24,"196,921.50",28341.8,323.6,354.1
10/26/1979,375,227.1,"87,847.50",178.2,442.7,625.9,"3,104.40",4549.32,2834.14,"1,291.90","240,021.40","1,455.80","7,808.30",12613005.94,6717.24,"189,529.20",28341.8,310.9,339.6
10/29/1979,374,227.1,"88,354.10",178.4,442.9,629.8,"3,110.70",4549.32,2834.14,"1,268.60","234,062.50","1,422.20","7,627.60",12613005.94,6717.24,"190,044.10",28341.8,312.2,339.9
10/30/1979,377.6,229.1,"89,523.80",182.6,444.4,629.9,"3,134.00",4549.32,2834.14,"1,290.60","238,124.30","1,446.90","7,759.90",12613005.94,6717.24,"193,342.00",28341.8,313,342.3
10/31/1979,382,231.5,"90,261.10",184,449.3,631,"3,142.60",4549.32,2834.14,"1,298.60","239,598.90","1,455.90","7,808.00",12613005.94,6717.24,"183,783.90",28341.8,315.5,346.9
11/1/1979,378.5,229.1,"90,343.70",182.7,449.2,627.2,"3,148.70",4549.32,2834.14,"1,301.10","240,061.30","1,458.70","7,823.10",12613005.94,6717.24,"184,138.50",28341.8,315.7,347.3
11/2/1979,372.8,224.9,"87,451.50",180.4,442.7,609.2,"3,101.90",4549.32,2834.14,"1,281.50","236,453.00","1,436.80","7,705.50",12613005.94,6717.24,"181,370.80",28341.8,308.7,338.7
11/5/1979,381,229.5,"89,567.30",184.2,448.3,621.6,"3,136.90",4549.32,2834.14,"1,267.90","236,227.40","1,417.70","7,644.10",12613005.94,6717.24,"183,580.00",28341.8,312.1,344
11/6/1979,384.3,232.4,"91,293.80",185.3,453.5,633.6,"3,191.60",4549.32,2834.14,"1,281.90","238,832.50","1,433.40","7,728.30",12613005.94,6717.24,"185,604.50",28341.8,317.7,349.5
11/7/1979,395,237.7,"94,304.40",187.6,464.2,641.1,"3,220.30",4549.32,2834.14,"1,293.40","240,979.50","1,446.30","7,797.80",12613005.94,6717.24,"187,273.10",28341.8,322.5,358
11/8/1979,389.5,235.3,"94,877.80",186.8,465.5,647.1,"3,251.30",4549.32,2834.14,"1,306.50","243,406.70","1,460.80","7,876.40",12613005.94,6717.24,"189,159.30",28341.8,326.9,360.5
11/9/1979,389.5,235.2,"94,910.30",186.2,463.6,644.5,"3,220.10",4549.32,2834.14,"1,292.80","240,861.60","1,445.50","7,794.00",12613005.94,6717.24,"187,181.50",28341.8,322.2,356.7
11/12/1979,393.3,238,"97,156.10",186.3,467.1,655,"3,216.60",4549.32,2834.14,"1,320.20","245,613.50","1,474.80","7,981.00",12613005.94,6717.24,"187,111.90",28341.8,325,360.4
11/13/1979,387.2,234.1,"95,666.80",183.5,459.3,643.6,"3,180.10",4549.32,2834.14,"1,303.80","242,546.00","1,456.40","7,881.40",12613005.94,6717.24,"184,775.00",28341.8,321.5,354.5
11/14/1979,390,234.6,"94,744.90",184.5,459.9,641.8,"3,147.90",4549.32,2834.14,"1,305.60","242,893.20","1,458.50","7,892.70",12613005.94,6717.24,"185,039.50",28341.8,321.7,355
11/15/1979,386,232.2,"95,632.20",180.1,458.7,641.8,"3,100.90",4549.32,2834.14,"1,281.70","238,447.80","1,431.80","7,748.20",12613005.94,6717.24,"181,652.90",28341.8,321.7,355.2
11/16/1979,390.4,234.2,"95,287.00",180.8,456.9,636.7,"3,072.20",4549.32,2834.14,"1,269.90","236,247.20","1,418.60","7,676.70",12613005.94,6717.24,"179,976.40",28341.8,319.3,354.3
11/19/1979,389.9,232.5,"95,623.40",178.7,459.8,639.4,"3,136.80",4549.32,2834.14,"1,311.90","243,973.60","1,467.40","7,783.90",12613005.94,6717.24,"179,599.00",28341.8,324.7,356.3
11/20/1979,387.8,231.5,"95,814.70",178.9,457.6,639.7,"3,150.60",4549.32,2834.14,"1,317.00","244,919.50","1,473.10","7,814.10",12613005.94,6717.24,"180,295.30",28341.8,323.5,355.3
11/21/1979,396.2,235.6,"98,469.90",182.2,465.6,651.1,"3,204.90",4549.32,2834.14,"1,339.70","249,140.80","1,498.50","7,948.80",12613005.94,6717.24,"183,402.80",28341.8,328.8,363.6
11/22/1979,393.2,234.3,"98,227.80",180.8,464.7,653,"3,189.70",4549.32,2834.14,"1,333.30","247,953.60","1,491.40","7,910.90",12613005.94,6717.24,"182,528.90",28341.8,327.2,361
11/23/1979,392,233.8,"97,141.70",181.3,458.7,644,"3,167.60",4549.32,2834.14,"1,324.10","246,236.60","1,481.00","7,856.10",12613005.94,6717.24,"181,264.90",28341.8,323.1,357.3
11/26/1979,395.3,235,"98,613.60",182.8,460.5,649.4,"3,172.00",4549.32,2834.14,"1,334.20","248,124.50","1,468.80","7,916.40",12613005.94,6717.24,"182,654.60",28341.8,325.3,359.8
11/27/1979,393.8,233.9,"98,172.40",182.2,460.9,649.3,"3,178.70",4549.32,2834.14,"1,336.90","248,618.30","1,471.70","7,932.10",12613005.94,6717.24,"183,018.20",28341.8,326.4,361
11/28/1979,411.2,244.1,"100,859.30",189,475.1,663.1,"3,250.60",4549.32,2834.14,"1,367.10","254,243.70","1,505.00","8,111.60",12613005.94,6717.24,"187,159.30",28341.8,334.3,369.3
11/29/1979,411.7,243.8,"102,304.20",188.6,481,666.7,"3,286.50",4549.32,2834.14,"1,382.30","257,055.20","1,521.60","8,201.30",12613005.94,6717.24,"189,228.90",28341.8,340.9,375.3
11/30/1979,415.7,244.9,"104,134.10",189,488.1,667.2,"3,310.30",4549.32,2834.14,"1,392.30","258,912.70","1,532.60","8,260.50",12613005.94,6717.24,"201,557.70",28341.8,345.7,381.4
12/3/1979,428.8,250.2,"106,564.90",193.7,499.2,669.7,"3,392.30",4549.32,2834.14,"1,435.10","267,862.80","1,605.20","8,674.10",12613005.94,6717.24,"205,514.00",28341.8,354.5,390.4
12/4/1979,431.2,253.4,"107,709.60",196.5,505.8,692.6,"3,520.00",4549.32,2834.14,"1,470.50","274,476.10","1,644.90","8,888.30",12613005.94,6717.24,"210,588.00",28341.8,359.8,396.4
12/5/1979,426.4,252.6,"104,888.50",195.7,497.8,687.2,"3,473.00",4549.32,2834.14,"1,454.70","271,533.80","1,627.20","8,793.00",12613005.94,6717.24,"208,330.50",28341.8,353.1,390.1
12/6/1979,433.8,256.4,"105,700.00",198,507.1,697.1,"3,513.10",4549.32,2834.14,"1,471.50","274,661.40","1,646.00","8,894.30",12613005.94,6717.24,"210,730.10",28341.8,359,394.9
12/7/1979,430.4,255.9,"103,067.20",198.6,499.5,693.6,"3,512.50",4549.32,2834.14,"1,469.30","274,251.80","1,643.50","8,881.00",12613005.94,6717.24,"210,415.80",28341.8,355,389.7
12/10/1979,431.2,256.1,"100,364.80",198.9,502.2,695.8,"3,521.20",4549.32,2834.14,"1,456.20","269,363.70","1,629.30","8,779.20",12613005.94,6717.24,"211,397.10",28341.8,357.2,389.9
12/11/1979,445.5,262.9,"103,219.20",203.5,515.1,706.7,"3,583.40",4549.32,2834.14,"1,480.10","273,768.50","1,656.00","8,922.80",12613005.94,6717.24,"214,854.00",28341.8,366.7,398.3
12/12/1979,446.3,263,"106,939.70",203.5,521.9,720.8,"3,648.80",4549.32,2834.14,"1,501.10","277,653.50","1,679.50","9,049.40",12613005.94,6717.24,"217,903.00",28341.8,371.8,407.4
12/13/1979,458.8,270.2,"110,462.50",208.1,535.7,732.3,"3,701.60",4549.32,2834.14,"1,522.80","281,669.00","1,703.70","9,180.20",12613005.94,6717.24,"221,054.30",28341.8,379.7,415
12/14/1979,456.8,269.8,"111,349.70",207.7,539.1,741.6,"3,714.00",4549.32,2834.14,"1,529.20","282,865.90","1,711.00","9,219.30",12613005.94,6717.24,"221,993.70",28341.8,379.6,416.8
12/17/1979,469.5,277,"109,990.90",213.6,540,740.6,"3,739.70",4549.32,2834.14,"1,550.40","288,417.00","1,732.60","9,394.30",12613005.94,6717.24,"222,626.10",28341.8,381.1,418
12/18/1979,477.8,281.2,"113,394.50",217.3,555.9,760.8,"3,832.30",4549.32,2834.14,"1,593.80","296,494.80","1,781.10","9,657.40",12613005.94,6717.24,"228,861.30",28341.8,391.6,429.2
12/19/1979,488.5,287.2,"117,982.00",221.6,580.4,791,"3,988.00",4549.32,2834.14,"1,658.30","308,489.70","1,853.20","10,048.10",12613005.94,6717.24,"238,120.00",28341.8,407.8,446.6
12/20/1979,471.5,277.6,"112,844.10",214.4,560.3,763.9,"3,863.10",4549.32,2834.14,"1,605.90","298,743.90","1,794.70","9,730.60",12613005.94,6717.24,"230,597.30",28341.8,394.7,432.3
12/21/1979,473.1,278.6,"113,275.70",214.8,558.2,763.2,"3,839.10",4549.32,2834.14,"1,595.90","296,889.10","1,783.50","9,670.20",12613005.94,6717.24,"229,165.60",28341.8,391.5,428.4
12/24/1979,473.1,277.4,"113,219.00",214.3,557.1,759.8,"3,831.70",4549.32,2834.14,"1,595.00","295,553.10","1,874.80","9,632.20",12613005.94,6717.24,"228,724.20",28341.8,391.8,429.1
12/25/1979,473.1,277.4,"113,219.00",214.3,557.1,759.8,"3,831.70",4549.32,2834.14,"1,595.00","295,553.10","1,874.80","9,632.20",12613005.94,6717.24,"228,724.20",28341.8,391.8,429.1
12/26/1979,473.1,277.4,"113,219.00",214.3,557.1,759.8,"3,831.70",4549.32,2834.14,"1,595.00","295,553.10","1,874.80","9,632.20",12613005.94,6717.24,"228,724.20",28341.8,391.8,429.1
12/27/1979,473.1,275.9,"121,724.60",211.2,597.2,803.4,"4,033.70",4549.32,2834.14,"1,682.80","311,828.50","1,978.00","10,162.70",12613005.94,6717.24,"241,319.50",28341.8,414.1,454.9
12/28/1979,512,299,"123,650.70",229.1,604.3,820.5,"4,106.50",4549.32,2834.14,"1,707.80","316,467.40","2,007.50","10,313.80",12613005.94,6717.24,"244,909.50",28341.8,425.3,465.5
